book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,7277,BLEU,12.56/42.97/17.42/8.07/4.12/1.000/166694/158289
ALL,swh,cwe,0,,7277,CHRF3,43.59
ALL,swh,cwe,0,,7277,WER,55.85
ALL,swh,cwe,0,,7277,TER,83.14
ALL,swh,cwe,0,,7277,spBLEU,17.69
MAT,swh,cwe,0,,1071,BLEU,18.38/49.82/24.07/12.85/7.41/1.000/22238/21753
MAT,swh,cwe,0,,1071,CHRF3,48.50
MAT,swh,cwe,0,,1071,WER,49.28
MAT,swh,cwe,0,,1071,TER,76.26
MAT,swh,cwe,0,,1071,spBLEU,25.03
LUK,swh,cwe,0,,1150,BLEU,19.27/50.55/25.05/13.57/8.03/1.000/23850/23422
LUK,swh,cwe,0,,1150,CHRF3,49.53
LUK,swh,cwe,0,,1150,WER,48.18
LUK,swh,cwe,0,,1150,TER,74.84
LUK,swh,cwe,0,,1150,spBLEU,25.89
JHN,swh,cwe,0,,879,BLEU,16.68/48.62/22.93/11.47/6.05/1.000/18250/17360
JHN,swh,cwe,0,,879,CHRF3,46.98
JHN,swh,cwe,0,,879,WER,51.15
JHN,swh,cwe,0,,879,TER,79.92
JHN,swh,cwe,0,,879,spBLEU,22.09
ACT,swh,cwe,0,,1006,BLEU,11.66/42.45/16.80/7.45/3.48/1.000/23475/22075
ACT,swh,cwe,0,,1006,CHRF3,44.89
ACT,swh,cwe,0,,1006,WER,56.16
ACT,swh,cwe,0,,1006,TER,84.22
ACT,swh,cwe,0,,1006,spBLEU,17.48
ROM,swh,cwe,0,,433,BLEU,9.06/39.54/13.95/5.42/2.25/1.000/10401/9885
ROM,swh,cwe,0,,433,CHRF3,40.47
ROM,swh,cwe,0,,433,WER,59.61
ROM,swh,cwe,0,,433,TER,86.45
ROM,swh,cwe,0,,433,spBLEU,13.71
1CO,swh,cwe,0,,437,BLEU,7.74/36.58/11.94/4.37/1.88/1.000/10162/9418
1CO,swh,cwe,0,,437,CHRF3,38.06
1CO,swh,cwe,0,,437,WER,64.08
1CO,swh,cwe,0,,437,TER,89.88
1CO,swh,cwe,0,,437,spBLEU,11.78
2CO,swh,cwe,0,,256,BLEU,5.20/32.29/8.46/2.81/0.95/1.000/6553/6056
2CO,swh,cwe,0,,256,CHRF3,34.92
2CO,swh,cwe,0,,256,WER,70.00
2CO,swh,cwe,0,,256,TER,95.77
2CO,swh,cwe,0,,256,spBLEU,8.86
GAL,swh,cwe,0,,149,BLEU,9.00/40.89/14.11/5.39/2.11/1.000/3380/3290
GAL,swh,cwe,0,,149,CHRF3,39.35
