book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tam,mal,0,,7275,BLEU,11.04/40.64/15.78/7.07/3.28/1.000/114530/108033
ALL,tam,mal,0,,7275,CHRF3,49.01
ALL,tam,mal,0,,7275,WER,58.00
ALL,tam,mal,0,,7275,TER,82.89
ALL,tam,mal,0,,7275,spBLEU,23.29
MAT,tam,mal,0,,1071,BLEU,16.94/49.15/23.41/11.84/6.04/1.000/16827/15551
MAT,tam,mal,0,,1071,CHRF3,56.28
MAT,tam,mal,0,,1071,WER,50.67
MAT,tam,mal,0,,1071,TER,73.00
MAT,tam,mal,0,,1071,spBLEU,32.61
LUK,tam,mal,0,,1151,BLEU,13.51/44.63/19.30/9.12/4.24/1.000/18459/17269
LUK,tam,mal,0,,1151,CHRF3,51.59
LUK,tam,mal,0,,1151,WER,56.33
LUK,tam,mal,0,,1151,TER,78.38
LUK,tam,mal,0,,1151,spBLEU,26.05
JHN,tam,mal,0,,879,BLEU,18.29/53.38/25.78/12.84/6.34/1.000/14846/13692
JHN,tam,mal,0,,879,CHRF3,58.31
JHN,tam,mal,0,,879,WER,45.86
JHN,tam,mal,0,,879,TER,67.60
JHN,tam,mal,0,,879,spBLEU,32.12
ACT,tam,mal,0,,1004,BLEU,8.73/37.00/13.04/5.27/2.29/1.000/16447/15657
ACT,tam,mal,0,,1004,CHRF3,46.44
ACT,tam,mal,0,,1004,WER,59.59
ACT,tam,mal,0,,1004,TER,86.92
ACT,tam,mal,0,,1004,spBLEU,22.42
ROM,tam,mal,0,,432,BLEU,6.44/34.28/10.48/3.79/1.27/1.000/6274/5934
ROM,tam,mal,0,,432,CHRF3,44.45
ROM,tam,mal,0,,432,WER,64.60
ROM,tam,mal,0,,432,TER,91.66
ROM,tam,mal,0,,432,spBLEU,17.62
1CO,tam,mal,0,,437,BLEU,6.18/35.72/10.06/3.40/1.19/1.000/6255/6043
1CO,tam,mal,0,,437,CHRF3,47.30
1CO,tam,mal,0,,437,WER,59.90
1CO,tam,mal,0,,437,TER,89.89
1CO,tam,mal,0,,437,spBLEU,18.87
