book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,3171,BLEU,16.56/49.46/22.05/11.28/6.11/1.000/73919/73679
ALL,swh,cwe,0,,3171,CHRF3,48.50
ALL,swh,cwe,0,,3171,WER,53.94
ALL,swh,cwe,0,,3171,TER,76.67
ALL,swh,cwe,0,,3171,spBLEU,24.53
ROM,swh,cwe,0,,433,BLEU,16.82/50.00/22.50/11.49/6.20/1.000/10031/9885
ROM,swh,cwe,0,,433,CHRF3,49.59
ROM,swh,cwe,0,,433,WER,53.76
ROM,swh,cwe,0,,433,TER,78.14
ROM,swh,cwe,0,,433,spBLEU,25.41
1CO,swh,cwe,0,,437,BLEU,15.76/48.88/21.57/10.61/5.51/1.000/9622/9418
1CO,swh,cwe,0,,437,CHRF3,48.16
1CO,swh,cwe,0,,437,WER,54.48
1CO,swh,cwe,0,,437,TER,78.54
1CO,swh,cwe,0,,437,spBLEU,24.24
2CO,swh,cwe,0,,256,BLEU,13.15/44.87/17.87/8.68/4.48/0.990/5993/6056
2CO,swh,cwe,0,,256,CHRF3,44.89
2CO,swh,cwe,0,,256,WER,58.45
2CO,swh,cwe,0,,256,TER,81.94
2CO,swh,cwe,0,,256,spBLEU,20.47
GAL,swh,cwe,0,,149,BLEU,17.30/51.15/23.34/12.18/7.01/0.968/3187/3290
GAL,swh,cwe,0,,149,CHRF3,48.76
GAL,swh,cwe,0,,149,WER,53.77
GAL,swh,cwe,0,,149,TER,76.86
GAL,swh,cwe,0,,149,spBLEU,25.68
EPH,swh,cwe,0,,155,BLEU,12.04/46.89/17.80/7.69/3.67/0.972/3133/3222
EPH,swh,cwe,0,,155,CHRF3,44.52
EPH,swh,cwe,0,,155,WER,59.55
EPH,swh,cwe,0,,155,TER,81.73
EPH,swh,cwe,0,,155,spBLEU,20.52
PHP,swh,cwe,0,,104,BLEU,12.24/44.77/17.29/7.92/3.66/1.000/2227/2144
PHP,swh,cwe,0,,104,CHRF3,45.68
PHP,swh,cwe,0,,104,WER,60.61
PHP,swh,cwe,0,,104,TER,85.43
PHP,swh,cwe,0,,104,spBLEU,20.32
COL,swh,cwe,0,,95,BLEU,13.45/47.43/18.28/8.55/4.42/1.000/2119/2112
COL,swh,cwe,0,,95,CHRF3,45.98
COL,swh,cwe,0,,95,WER,55.77
COL,swh,cwe,0,,95,TER,79.38
COL,swh,cwe,0,,95,spBLEU,21.49
1TH,swh,cwe,0,,89,BLEU,15.55/49.08/20.91/10.32/5.53/1.000/1787/1768
1TH,swh,cwe,0,,89,CHRF3,48.04
1TH,swh,cwe,0,,89,WER,54.53
1TH,swh,cwe,0,,89,TER,76.27
1TH,swh,cwe,0,,89,spBLEU,23.67
2TH,swh,cwe,0,,47,BLEU,17.74/51.30/23.97/12.74/7.52/0.957/965/1007
2TH,swh,cwe,0,,47,CHRF3,49.25
2TH,swh,cwe,0,,47,WER,50.34
2TH,swh,cwe,0,,47,TER,70.75
2TH,swh,cwe,0,,47,spBLEU,26.24
1TI,swh,cwe,0,,113,BLEU,15.23/49.54/20.80/11.03/6.25/0.933/2483/2655
1TI,swh,cwe,0,,113,CHRF3,45.70
1TI,swh,cwe,0,,113,WER,53.55
1TI,swh,cwe,0,,113,TER,75.62
1TI,swh,cwe,0,,113,spBLEU,22.44
2TI,swh,cwe,0,,83,BLEU,13.37/47.85/19.13/9.06/3.94/0.994/1745/1755
2TI,swh,cwe,0,,83,CHRF3,47.79
2TI,swh,cwe,0,,83,WER,51.55
2TI,swh,cwe,0,,83,TER,77.45
2TI,swh,cwe,0,,83,spBLEU,22.69
TIT,swh,cwe,0,,46,BLEU,14.10/47.24/19.05/9.46/4.69/0.997/1033/1036
TIT,swh,cwe,0,,46,CHRF3,45.95
TIT,swh,cwe,0,,46,WER,57.87
TIT,swh,cwe,0,,46,TER,77.60
TIT,swh,cwe,0,,46,spBLEU,20.93
PHM,swh,cwe,0,,25,BLEU,17.11/53.00/24.21/12.76/5.85/0.973/434/446
PHM,swh,cwe,0,,25,CHRF3,50.15
PHM,swh,cwe,0,,25,WER,55.66
PHM,swh,cwe,0,,25,TER,75.06
PHM,swh,cwe,0,,25,spBLEU,27.57
HEB,swh,cwe,0,,303,BLEU,16.74/49.94/22.78/11.64/6.41/0.981/6996/7131
HEB,swh,cwe,0,,303,CHRF3,48.19
HEB,swh,cwe,0,,303,WER,53.85
HEB,swh,cwe,0,,303,TER,75.12
HEB,swh,cwe,0,,303,spBLEU,24.60
JAS,swh,cwe,0,,108,BLEU,15.40/47.81/20.64/10.40/5.48/1.000/2332/2284
JAS,swh,cwe,0,,108,CHRF3,48.43
JAS,swh,cwe,0,,108,WER,52.34
JAS,swh,cwe,0,,108,TER,76.43
JAS,swh,cwe,0,,108,spBLEU,23.72
1PE,swh,cwe,0,,105,BLEU,15.24/48.21/21.35/10.47/5.01/1.000/2512/2491
1PE,swh,cwe,0,,105,CHRF3,47.76
1PE,swh,cwe,0,,105,WER,54.68
1PE,swh,cwe,0,,105,TER,77.34
1PE,swh,cwe,0,,105,spBLEU,24.22
2PE,swh,cwe,0,,61,BLEU,15.16/44.82/19.17/10.47/5.87/1.000/1631/1559
2PE,swh,cwe,0,,61,CHRF3,46.91
2PE,swh,cwe,0,,61,WER,56.07
2PE,swh,cwe,0,,61,TER,80.52
2PE,swh,cwe,0,,61,spBLEU,22.55
1JN,swh,cwe,0,,105,BLEU,22.52/54.68/28.25/16.64/10.39/0.991/2385/2407
1JN,swh,cwe,0,,105,CHRF3,53.19
1JN,swh,cwe,0,,105,WER,47.13
1JN,swh,cwe,0,,105,TER,69.15
1JN,swh,cwe,0,,105,spBLEU,30.15
2JN,swh,cwe,0,,13,BLEU,14.67/51.82/20.69/10.08/4.68/0.978/274/280
2JN,swh,cwe,0,,13,CHRF3,50.14
2JN,swh,cwe,0,,13,WER,48.04
2JN,swh,cwe,0,,13,TER,74.38
2JN,swh,cwe,0,,13,spBLEU,20.95
3JN,swh,cwe,0,,15,BLEU,13.66/44.19/17.97/8.93/4.91/1.000/310/289
3JN,swh,cwe,0,,15,CHRF3,48.74
3JN,swh,cwe,0,,15,WER,52.54
3JN,swh,cwe,0,,15,TER,84.27
3JN,swh,cwe,0,,15,spBLEU,22.80
JUD,swh,cwe,0,,25,BLEU,14.01/49.93/21.12/9.85/4.55/0.950/669/703
JUD,swh,cwe,0,,25,CHRF3,45.34
JUD,swh,cwe,0,,25,WER,54.64
JUD,swh,cwe,0,,25,TER,79.52
JUD,swh,cwe,0,,25,spBLEU,20.01
REV,swh,cwe,0,,404,BLEU,20.30/53.36/26.58/14.50/8.27/1.000/12051/11741
