book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,3171,BLEU,15.33/47.56/20.60/10.33/5.46/1.000/76263/73679
ALL,swh,cwe,0,,3171,CHRF3,48.23
ALL,swh,cwe,0,,3171,WER,56.49
ALL,swh,cwe,0,,3171,TER,79.47
ALL,swh,cwe,0,,3171,spBLEU,23.02
ROM,swh,cwe,0,,433,BLEU,16.08/48.11/21.44/10.80/6.01/1.000/10285/9885
ROM,swh,cwe,0,,433,CHRF3,49.89
ROM,swh,cwe,0,,433,WER,55.94
ROM,swh,cwe,0,,433,TER,80.43
ROM,swh,cwe,0,,433,spBLEU,24.03
1CO,swh,cwe,0,,437,BLEU,14.62/46.92/20.34/9.80/4.89/1.000/9965/9418
1CO,swh,cwe,0,,437,CHRF3,47.83
1CO,swh,cwe,0,,437,WER,56.74
1CO,swh,cwe,0,,437,TER,82.08
1CO,swh,cwe,0,,437,spBLEU,22.65
2CO,swh,cwe,0,,256,BLEU,11.49/42.85/15.92/7.28/3.51/1.000/6187/6056
2CO,swh,cwe,0,,256,CHRF3,44.00
2CO,swh,cwe,0,,256,WER,61.79
2CO,swh,cwe,0,,256,TER,85.26
2CO,swh,cwe,0,,256,spBLEU,18.60
GAL,swh,cwe,0,,149,BLEU,17.27/49.58/22.25/11.97/6.74/1.000/3372/3290
GAL,swh,cwe,0,,149,CHRF3,49.50
GAL,swh,cwe,0,,149,WER,56.47
GAL,swh,cwe,0,,149,TER,78.61
GAL,swh,cwe,0,,149,spBLEU,24.94
EPH,swh,cwe,0,,155,BLEU,12.29/46.85/17.29/7.51/3.75/1.000/3266/3222
EPH,swh,cwe,0,,155,CHRF3,45.30
EPH,swh,cwe,0,,155,WER,61.24
EPH,swh,cwe,0,,155,TER,83.22
EPH,swh,cwe,0,,155,spBLEU,20.79
PHP,swh,cwe,0,,104,BLEU,11.72/43.46/16.19/7.56/3.55/1.000/2285/2144
PHP,swh,cwe,0,,104,CHRF3,45.47
PHP,swh,cwe,0,,104,WER,61.94
PHP,swh,cwe,0,,104,TER,86.66
PHP,swh,cwe,0,,104,spBLEU,19.23
COL,swh,cwe,0,,95,BLEU,13.25/46.59/17.77/8.50/4.39/1.000/2155/2112
COL,swh,cwe,0,,95,CHRF3,45.53
COL,swh,cwe,0,,95,WER,58.38
COL,swh,cwe,0,,95,TER,80.07
COL,swh,cwe,0,,95,spBLEU,20.76
1TH,swh,cwe,0,,89,BLEU,12.46/44.81/17.67/7.66/3.97/1.000/1928/1768
1TH,swh,cwe,0,,89,CHRF3,47.47
1TH,swh,cwe,0,,89,WER,58.93
1TH,swh,cwe,0,,89,TER,83.20
1TH,swh,cwe,0,,89,spBLEU,20.61
2TH,swh,cwe,0,,47,BLEU,15.30/46.80/19.94/10.04/5.85/1.000/1030/1007
2TH,swh,cwe,0,,47,CHRF3,47.76
2TH,swh,cwe,0,,47,WER,58.44
2TH,swh,cwe,0,,47,TER,78.48
2TH,swh,cwe,0,,47,spBLEU,22.65
1TI,swh,cwe,0,,113,BLEU,12.00/44.78/17.14/8.13/3.76/0.969/2575/2655
1TI,swh,cwe,0,,113,CHRF3,43.74
1TI,swh,cwe,0,,113,WER,58.31
1TI,swh,cwe,0,,113,TER,80.92
1TI,swh,cwe,0,,113,spBLEU,19.66
2TI,swh,cwe,0,,83,BLEU,13.77/45.55/18.48/8.89/4.80/1.000/1831/1755
2TI,swh,cwe,0,,83,CHRF3,48.13
2TI,swh,cwe,0,,83,WER,54.37
2TI,swh,cwe,0,,83,TER,81.04
2TI,swh,cwe,0,,83,spBLEU,22.66
TIT,swh,cwe,0,,46,BLEU,11.74/42.84/16.53/7.46/3.60/1.000/1111/1036
TIT,swh,cwe,0,,46,CHRF3,45.71
