book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,npi,taj,0,,3159,BLEU,18.04/44.30/23.72/13.17/7.66/1.000/108924/103888
ALL,npi,taj,0,,3159,CHRF3,47.98
ALL,npi,taj,0,,3159,WER,63.22
ALL,npi,taj,0,,3159,TER,79.58
ALL,npi,taj,0,,3159,spBLEU,35.96
ROM,npi,taj,0,,431,BLEU,19.17/45.56/25.05/14.19/8.34/1.000/14728/14305
ROM,npi,taj,0,,431,CHRF3,48.31
ROM,npi,taj,0,,431,WER,61.76
ROM,npi,taj,0,,431,TER,78.10
ROM,npi,taj,0,,431,spBLEU,36.86
1CO,npi,taj,0,,437,BLEU,18.56/45.01/24.08/13.58/8.05/1.000/14447/13857
1CO,npi,taj,0,,437,CHRF3,47.58
1CO,npi,taj,0,,437,WER,60.87
1CO,npi,taj,0,,437,TER,77.84
1CO,npi,taj,0,,437,spBLEU,36.23
2CO,npi,taj,0,,255,BLEU,15.25/41.98/21.05/10.70/5.71/1.000/9305/8965
2CO,npi,taj,0,,255,CHRF3,45.14
2CO,npi,taj,0,,255,WER,67.13
2CO,npi,taj,0,,255,TER,82.88
2CO,npi,taj,0,,255,spBLEU,33.76
GAL,npi,taj,0,,149,BLEU,19.12/43.92/24.46/14.33/8.69/1.000/4982/4578
GAL,npi,taj,0,,149,CHRF3,49.33
GAL,npi,taj,0,,149,WER,63.75
GAL,npi,taj,0,,149,TER,80.77
GAL,npi,taj,0,,149,spBLEU,36.15
EPH,npi,taj,0,,150,BLEU,15.00/40.57/20.41/10.37/5.89/1.000/4917/4386
EPH,npi,taj,0,,150,CHRF3,47.54
EPH,npi,taj,0,,150,WER,70.22
EPH,npi,taj,0,,150,TER,87.69
EPH,npi,taj,0,,150,spBLEU,33.04
PHP,npi,taj,0,,104,BLEU,15.75/40.73/20.46/11.44/6.46/1.000/3408/3058
PHP,npi,taj,0,,104,CHRF3,47.83
PHP,npi,taj,0,,104,WER,67.02
PHP,npi,taj,0,,104,TER,85.19
PHP,npi,taj,0,,104,spBLEU,34.26
COL,npi,taj,0,,94,BLEU,15.15/41.37/20.81/10.83/5.64/1.000/3188/3066
COL,npi,taj,0,,94,CHRF3,45.18
COL,npi,taj,0,,94,WER,67.06
COL,npi,taj,0,,94,TER,84.17
COL,npi,taj,0,,94,spBLEU,33.35
1TH,npi,taj,0,,88,BLEU,16.81/42.47/22.49/12.28/6.81/1.000/2774/2554
1TH,npi,taj,0,,88,CHRF3,47.67
1TH,npi,taj,0,,88,WER,69.01
1TH,npi,taj,0,,88,TER,81.88
1TH,npi,taj,0,,88,spBLEU,33.83
2TH,npi,taj,0,,47,BLEU,15.39/43.40/22.10/10.85/5.39/1.000/1477/1361
2TH,npi,taj,0,,47,CHRF3,48.39
2TH,npi,taj,0,,47,WER,64.49
2TH,npi,taj,0,,47,TER,82.01
2TH,npi,taj,0,,47,spBLEU,34.31
1TI,npi,taj,0,,112,BLEU,14.88/41.37/21.13/10.48/5.35/1.000/3756/3554
1TI,npi,taj,0,,112,CHRF3,45.61
1TI,npi,taj,0,,112,WER,65.19
1TI,npi,taj,0,,112,TER,82.75
1TI,npi,taj,0,,112,spBLEU,32.00
2TI,npi,taj,0,,82,BLEU,16.63/42.78/22.65/12.11/6.52/1.000/2501/2420
2TI,npi,taj,0,,82,CHRF3,46.29
2TI,npi,taj,0,,82,WER,63.89
2TI,npi,taj,0,,82,TER,80.60
2TI,npi,taj,0,,82,spBLEU,34.30
TIT,npi,taj,0,,46,BLEU,16.79/38.87/21.42/12.47/7.65/1.000/1680/1458
TIT,npi,taj,0,,46,CHRF3,46.42
TIT,npi,taj,0,,46,WER,68.48
TIT,npi,taj,0,,46,TER,87.17
TIT,npi,taj,0,,46,spBLEU,31.81
PHM,npi,taj,0,,25,BLEU,13.80/38.46/18.99/9.62/5.16/1.000/715/579
PHM,npi,taj,0,,25,CHRF3,48.96
PHM,npi,taj,0,,25,WER,66.70
PHM,npi,taj,0,,25,TER,91.89
PHM,npi,taj,0,,25,spBLEU,31.16
HEB,npi,taj,0,,302,BLEU,18.55/44.28/24.08/13.54/8.20/1.000/10298/9920
HEB,npi,taj,0,,302,CHRF3,47.93
HEB,npi,taj,0,,302,WER,63.54
HEB,npi,taj,0,,302,TER,79.53
HEB,npi,taj,0,,302,spBLEU,35.26
JAS,npi,taj,0,,108,BLEU,18.51/43.94/23.81/13.54/8.29/1.000/3628/3445
JAS,npi,taj,0,,108,CHRF3,47.73
JAS,npi,taj,0,,108,WER,62.04
JAS,npi,taj,0,,108,TER,79.04
JAS,npi,taj,0,,108,spBLEU,35.83
1PE,npi,taj,0,,105,BLEU,17.96/43.33/23.75/13.39/7.74/0.994/3533/3555
1PE,npi,taj,0,,105,CHRF3,46.99
1PE,npi,taj,0,,105,WER,63.24
1PE,npi,taj,0,,105,TER,79.71
1PE,npi,taj,0,,105,spBLEU,36.00
2PE,npi,taj,0,,61,BLEU,14.26/40.19/18.95/9.74/5.57/1.000/2267/2118
2PE,npi,taj,0,,61,CHRF3,45.76
2PE,npi,taj,0,,61,WER,66.36
2PE,npi,taj,0,,61,TER,84.45
2PE,npi,taj,0,,61,spBLEU,33.31
1JN,npi,taj,0,,105,BLEU,23.33/51.71/30.61/17.74/10.55/1.000/3868/3708
1JN,npi,taj,0,,105,CHRF3,53.70
1JN,npi,taj,0,,105,WER,57.49
1JN,npi,taj,0,,105,TER,69.74
1JN,npi,taj,0,,105,spBLEU,43.64
2JN,npi,taj,0,,13,BLEU,16.14/48.18/23.00/12.14/6.42/0.941/413/438
2JN,npi,taj,0,,13,CHRF3,44.87
2JN,npi,taj,0,,13,WER,60.99
2JN,npi,taj,0,,13,TER,72.85
2JN,npi,taj,0,,13,spBLEU,35.74
3JN,npi,taj,0,,15,BLEU,11.42/39.36/18.72/8.85/3.83/0.908/437/479
3JN,npi,taj,0,,15,CHRF3,40.59
3JN,npi,taj,0,,15,WER,63.33
3JN,npi,taj,0,,15,TER,79.74
3JN,npi,taj,0,,15,spBLEU,31.07
JUD,npi,taj,0,,25,BLEU,13.41/39.22/18.25/9.21/4.91/1.000/951/925
JUD,npi,taj,0,,25,CHRF3,44.78
JUD,npi,taj,0,,25,WER,66.82
JUD,npi,taj,0,,25,TER,86.59
JUD,npi,taj,0,,25,spBLEU,32.10
REV,npi,taj,0,,405,BLEU,20.69/48.16/26.64/15.46/9.25/1.000/15651/15159
REV,npi,taj,0,,405,CHRF3,50.83
REV,npi,taj,0,,405,WER,58.22
REV,npi,taj,0,,405,TER,74.58
REV,npi,taj,0,,405,spBLEU,39.56
