book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,taj,0,,833,BLEU,19.85/46.09/25.66/14.77/8.89/1.000/31076/29345
ALL,grc,taj,0,,833,CHRF3,49.86
ALL,grc,taj,0,,833,WER,62.25
ALL,grc,taj,0,,833,TER,78.31
ALL,grc,taj,0,,833,spBLEU,37.40
ROM,grc,taj,0,,428,BLEU,20.26/46.06/25.94/15.12/9.33/1.000/14959/14186
ROM,grc,taj,0,,428,CHRF3,49.51
ROM,grc,taj,0,,428,WER,63.15
ROM,grc,taj,0,,428,TER,78.96
ROM,grc,taj,0,,428,spBLEU,37.56
REV,grc,taj,0,,405,BLEU,19.47/46.11/25.39/14.44/8.49/1.000/16117/15159
REV,grc,taj,0,,405,CHRF3,50.20
REV,grc,taj,0,,405,WER,61.30
REV,grc,taj,0,,405,TER,77.70
REV,grc,taj,0,,405,spBLEU,37.25
