book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,hau,daa,0,,7227,BLEU,14.09/42.70/17.68/9.44/5.92/0.983/219161/222870
ALL,hau,daa,0,,7227,CHRF3,35.12
ALL,hau,daa,0,,7227,WER,66.18
ALL,hau,daa,0,,7227,TER,85.68
ALL,hau,daa,0,,7227,spBLEU,19.80
MAT,hau,daa,0,,1066,BLEU,29.93/53.65/32.96/23.89/18.98/1.000/30130/29196
MAT,hau,daa,0,,1066,CHRF3,48.92
MAT,hau,daa,0,,1066,WER,53.92
MAT,hau,daa,0,,1066,TER,69.85
MAT,hau,daa,0,,1066,spBLEU,35.13
LUK,hau,daa,0,,1143,BLEU,20.89/45.80/24.23/15.88/11.61/0.982/30889/31439
LUK,hau,daa,0,,1143,CHRF3,39.23
LUK,hau,daa,0,,1143,WER,61.50
LUK,hau,daa,0,,1143,TER,79.28
LUK,hau,daa,0,,1143,spBLEU,26.29
JHN,hau,daa,0,,872,BLEU,15.31/46.20/20.64/10.34/5.57/1.000/25220/24439
JHN,hau,daa,0,,872,CHRF3,38.91
JHN,hau,daa,0,,872,WER,64.27
JHN,hau,daa,0,,872,TER,82.88
JHN,hau,daa,0,,872,spBLEU,20.78
ACT,hau,daa,0,,998,BLEU,10.60/43.05/16.27/6.91/2.91/0.973/31515/32375
ACT,hau,daa,0,,998,CHRF3,34.68
ACT,hau,daa,0,,998,WER,68.03
ACT,hau,daa,0,,998,TER,86.09
ACT,hau,daa,0,,998,spBLEU,18.19
ROM,hau,daa,0,,428,BLEU,6.55/38.59/11.39/4.03/1.34/0.938/14047/14944
ROM,hau,daa,0,,428,CHRF3,29.62
ROM,hau,daa,0,,428,WER,71.25
ROM,hau,daa,0,,428,TER,91.50
ROM,hau,daa,0,,428,spBLEU,13.51
1CO,hau,daa,0,,434,BLEU,6.52/38.31/11.49/4.00/1.23/0.956/13447/14050
1CO,hau,daa,0,,434,CHRF3,29.67
1CO,hau,daa,0,,434,WER,70.50
1CO,hau,daa,0,,434,TER,91.79
1CO,hau,daa,0,,434,spBLEU,13.06
2CO,hau,daa,0,,253,BLEU,5.83/36.38/10.08/3.22/1.27/0.936/8447/9009
2CO,hau,daa,0,,253,CHRF3,27.64
2CO,hau,daa,0,,253,WER,71.88
2CO,hau,daa,0,,253,TER,92.21
2CO,hau,daa,0,,253,spBLEU,10.85
GAL,hau,daa,0,,148,BLEU,7.20/37.51/11.44/4.39/1.96/0.923/4415/4769
GAL,hau,daa,0,,148,CHRF3,28.65
GAL,hau,daa,0,,148,WER,73.92
GAL,hau,daa,0,,148,TER,93.78
GAL,hau,daa,0,,148,spBLEU,13.19
EPH,hau,daa,0,,153,BLEU,5.96/35.92/9.64/3.22/1.30/0.966/4376/4529
EPH,hau,daa,0,,153,CHRF3,28.25
EPH,hau,daa,0,,153,WER,74.87
EPH,hau,daa,0,,153,TER,96.20
EPH,hau,daa,0,,153,spBLEU,12.12
PHP,hau,daa,0,,104,BLEU,5.39/38.62/10.40/3.60/1.23/0.829/2988/3547
PHP,hau,daa,0,,104,CHRF3,26.23
PHP,hau,daa,0,,104,WER,70.78
PHP,hau,daa,0,,104,TER,89.59
PHP,hau,daa,0,,104,spBLEU,10.80
COL,hau,daa,0,,94,BLEU,5.75/34.95/8.98/3.10/1.12/1.000/2867/2847
COL,hau,daa,0,,94,CHRF3,29.38
COL,hau,daa,0,,94,WER,75.16
COL,hau,daa,0,,94,TER,95.71
COL,hau,daa,0,,94,spBLEU,11.99
1TH,hau,daa,0,,89,BLEU,6.41/37.12/10.51/3.71/1.35/0.966/2497/2584
1TH,hau,daa,0,,89,CHRF3,28.77
1TH,hau,daa,0,,89,WER,71.77
1TH,hau,daa,0,,89,TER,91.58
1TH,hau,daa,0,,89,spBLEU,12.86
2TH,hau,daa,0,,47,BLEU,5.94/36.82/10.60/3.59/1.10/0.948/1320/1391
2TH,hau,daa,0,,47,CHRF3,30.32
2TH,hau,daa,0,,47,WER,69.72
2TH,hau,daa,0,,47,TER,90.42
2TH,hau,daa,0,,47,spBLEU,12.82
1TI,hau,daa,0,,112,BLEU,5.26/35.45/9.18/2.90/0.93/0.967/3467/3582
1TI,hau,daa,0,,112,CHRF3,28.60
1TI,hau,daa,0,,112,WER,71.27
1TI,hau,daa,0,,112,TER,92.67
1TI,hau,daa,0,,112,spBLEU,11.49
2TI,hau,daa,0,,83,BLEU,6.65/36.00/10.80/3.71/1.36/1.000/2536/2527
2TI,hau,daa,0,,83,CHRF3,30.01
2TI,hau,daa,0,,83,WER,71.71
2TI,hau,daa,0,,83,TER,93.19
2TI,hau,daa,0,,83,spBLEU,12.08
TIT,hau,daa,0,,46,BLEU,4.21/33.33/8.34/2.05/0.58/0.986/1509/1531
TIT,hau,daa,0,,46,CHRF3,26.54
TIT,hau,daa,0,,46,WER,75.78
TIT,hau,daa,0,,46,TER,95.46
TIT,hau,daa,0,,46,spBLEU,9.99
PHM,hau,daa,0,,24,BLEU,5.69/34.78/10.05/3.25/1.13/0.950/601/632
PHM,hau,daa,0,,24,CHRF3,26.17
PHM,hau,daa,0,,24,WER,75.21
PHM,hau,daa,0,,24,TER,94.77
PHM,hau,daa,0,,24,spBLEU,9.14
HEB,hau,daa,0,,302,BLEU,7.08/38.89/11.55/4.32/1.88/0.911/9674/10572
HEB,hau,daa,0,,302,CHRF3,29.18
HEB,hau,daa,0,,302,WER,69.44
HEB,hau,daa,0,,302,TER,89.78
HEB,hau,daa,0,,302,spBLEU,13.42
JAS,hau,daa,0,,108,BLEU,5.17/34.12/8.32/2.71/1.05/0.970/3280/3380
JAS,hau,daa,0,,108,CHRF3,27.54
JAS,hau,daa,0,,108,WER,73.51
JAS,hau,daa,0,,108,TER,96.09
JAS,hau,daa,0,,108,spBLEU,9.63
1PE,hau,daa,0,,105,BLEU,6.73/38.94/11.92/4.18/1.38/0.936/3436/3665
1PE,hau,daa,0,,105,CHRF3,29.65
1PE,hau,daa,0,,105,WER,70.73
1PE,hau,daa,0,,105,TER,91.98
1PE,hau,daa,0,,105,spBLEU,13.04
2PE,hau,daa,0,,60,BLEU,4.29/34.59/7.64/1.93/0.84/0.943/2090/2212
2PE,hau,daa,0,,60,CHRF3,27.92
2PE,hau,daa,0,,60,WER,73.52
2PE,hau,daa,0,,60,TER,94.84
2PE,hau,daa,0,,60,spBLEU,10.75
1JN,hau,daa,0,,105,BLEU,7.92/40.07/13.07/4.55/1.65/1.000/3464/3206
1JN,hau,daa,0,,105,CHRF3,34.28
1JN,hau,daa,0,,105,WER,72.25
1JN,hau,daa,0,,105,TER,94.44
1JN,hau,daa,0,,105,spBLEU,15.17
2JN,hau,daa,0,,13,BLEU,5.09/35.71/7.86/2.28/1.05/1.000/420/404
2JN,hau,daa,0,,13,CHRF3,29.72
2JN,hau,daa,0,,13,WER,77.61
2JN,hau,daa,0,,13,TER,99.42
2JN,hau,daa,0,,13,spBLEU,10.55
3JN,hau,daa,0,,15,BLEU,5.91/33.85/10.14/2.86/1.24/1.000/449/425
3JN,hau,daa,0,,15,CHRF3,28.52
3JN,hau,daa,0,,15,WER,77.00
3JN,hau,daa,0,,15,TER,95.34
3JN,hau,daa,0,,15,spBLEU,9.94
JUD,hau,daa,0,,24,BLEU,6.18/39.37/11.51/3.23/1.26/0.942/945/1001
JUD,hau,daa,0,,24,CHRF3,29.28
JUD,hau,daa,0,,24,WER,72.28
JUD,hau,daa,0,,24,TER,90.54
JUD,hau,daa,0,,24,spBLEU,12.27
REV,hau,daa,0,,401,BLEU,7.70/38.07/11.66/4.40/1.79/1.000/15132/14614
REV,hau,daa,0,,401,CHRF3,31.19
REV,hau,daa,0,,401,WER,73.20
REV,hau,daa,0,,401,TER,92.52
REV,hau,daa,0,,401,spBLEU,13.88
