book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,5852,BLEU,15.11/47.40/20.88/10.20/5.17/1.000/137821/129609
ALL,swh,cwe,0,,5852,CHRF3,49.02
ALL,swh,cwe,0,,5852,WER,57.60
ALL,swh,cwe,0,,5852,TER,81.24
ALL,swh,cwe,0,,5852,spBLEU,23.07
GEN,swh,cwe,0,,1533,BLEU,18.26/51.56/24.65/12.74/6.87/1.000/34732/32544
GEN,swh,cwe,0,,1533,CHRF3,51.87
GEN,swh,cwe,0,,1533,WER,52.21
GEN,swh,cwe,0,,1533,TER,77.26
GEN,swh,cwe,0,,1533,spBLEU,26.30
EXO,swh,cwe,0,,1213,BLEU,16.01/47.80/21.38/10.96/5.87/1.000/28992/27485
EXO,swh,cwe,0,,1213,CHRF3,48.41
EXO,swh,cwe,0,,1213,WER,57.14
EXO,swh,cwe,0,,1213,TER,79.94
EXO,swh,cwe,0,,1213,spBLEU,23.44
LEV,swh,cwe,0,,859,BLEU,12.67/44.63/18.29/8.46/3.73/1.000/21498/20142
LEV,swh,cwe,0,,859,CHRF3,46.93
LEV,swh,cwe,0,,859,WER,61.04
LEV,swh,cwe,0,,859,TER,83.59
LEV,swh,cwe,0,,859,spBLEU,21.12
NUM,swh,cwe,0,,1288,BLEU,14.13/45.64/19.59/9.51/4.69/1.000/29729/27446
NUM,swh,cwe,0,,1288,CHRF3,48.83
NUM,swh,cwe,0,,1288,WER,61.39
NUM,swh,cwe,0,,1288,TER,83.58
NUM,swh,cwe,0,,1288,spBLEU,21.94
DEU,swh,cwe,0,,959,BLEU,12.55/45.46/18.62/7.92/3.70/1.000/22870/21992
DEU,swh,cwe,0,,959,CHRF3,47.95
DEU,swh,cwe,0,,959,WER,58.66
DEU,swh,cwe,0,,959,TER,83.44
DEU,swh,cwe,0,,959,spBLEU,21.20
