book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tam,mal,0,,836,BLEU,13.28/44.32/18.38/8.73/4.38/1.000/13519/13342
ALL,tam,mal,0,,836,CHRF3,53.93
ALL,tam,mal,0,,836,WER,53.58
ALL,tam,mal,0,,836,TER,78.84
ALL,tam,mal,0,,836,spBLEU,30.73
ROM,tam,mal,0,,432,BLEU,12.78/42.62/17.62/8.42/4.22/1.000/6032/5934
ROM,tam,mal,0,,432,CHRF3,53.11
ROM,tam,mal,0,,432,WER,55.57
ROM,tam,mal,0,,432,TER,81.61
ROM,tam,mal,0,,432,spBLEU,29.34
REV,tam,mal,0,,404,BLEU,13.67/45.68/18.98/8.97/4.49/1.000/7487/7408
REV,tam,mal,0,,404,CHRF3,54.64
REV,tam,mal,0,,404,WER,51.46
REV,tam,mal,0,,404,TER,76.64
REV,tam,mal,0,,404,spBLEU,31.85
