book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,tam,mal,0,,3170,BLEU,10.40/39.65/14.80/6.53/3.06/1.000/45974/45864
ALL,tam,mal,0,,3170,CHRF3,50.63
ALL,tam,mal,0,,3170,WER,57.20
ALL,tam,mal,0,,3170,TER,83.56
ALL,tam,mal,0,,3170,spBLEU,25.68
ROM,tam,mal,0,,432,BLEU,10.92/40.15/15.32/6.98/3.31/1.000/5980/5934
ROM,tam,mal,0,,432,CHRF3,50.92
ROM,tam,mal,0,,432,WER,57.42
ROM,tam,mal,0,,432,TER,83.61
ROM,tam,mal,0,,432,spBLEU,25.98
1CO,tam,mal,0,,437,BLEU,10.78/43.19/16.31/6.75/2.89/0.995/6015/6043
1CO,tam,mal,0,,437,CHRF3,53.60
1CO,tam,mal,0,,437,WER,51.85
1CO,tam,mal,0,,437,TER,80.43
1CO,tam,mal,0,,437,spBLEU,28.12
2CO,tam,mal,0,,256,BLEU,8.51/37.97/12.39/4.99/2.23/1.000/4040/3936
2CO,tam,mal,0,,256,CHRF3,49.95
2CO,tam,mal,0,,256,WER,60.16
2CO,tam,mal,0,,256,TER,88.45
2CO,tam,mal,0,,256,spBLEU,23.02
GAL,tam,mal,0,,149,BLEU,11.47/43.74/16.61/7.28/3.34/0.995/1973/1983
GAL,tam,mal,0,,149,CHRF3,53.52
GAL,tam,mal,0,,149,WER,53.50
GAL,tam,mal,0,,149,TER,80.13
GAL,tam,mal,0,,149,spBLEU,30.07
EPH,tam,mal,0,,155,BLEU,7.48/32.11/10.92/4.42/2.02/1.000/1803/1775
EPH,tam,mal,0,,155,CHRF3,45.37
EPH,tam,mal,0,,155,WER,66.42
EPH,tam,mal,0,,155,TER,92.97
EPH,tam,mal,0,,155,spBLEU,21.12
PHP,tam,mal,0,,104,BLEU,9.40/36.49/12.44/6.26/2.93/0.984/1406/1428
PHP,tam,mal,0,,104,CHRF3,46.67
PHP,tam,mal,0,,104,WER,61.12
PHP,tam,mal,0,,104,TER,86.50
PHP,tam,mal,0,,104,spBLEU,22.21
COL,tam,mal,0,,95,BLEU,8.19/31.65/11.67/5.21/2.44/0.989/1226/1240
COL,tam,mal,0,,95,CHRF3,44.01
COL,tam,mal,0,,95,WER,64.62
COL,tam,mal,0,,95,TER,91.51
COL,tam,mal,0,,95,spBLEU,20.32
1TH,tam,mal,0,,89,BLEU,11.41/41.89/17.16/7.56/3.12/1.000/1196/1190
1TH,tam,mal,0,,89,CHRF3,52.53
1TH,tam,mal,0,,89,WER,58.13
1TH,tam,mal,0,,89,TER,79.92
1TH,tam,mal,0,,89,spBLEU,26.02
2TH,tam,mal,0,,47,BLEU,13.40/41.54/17.58/8.99/4.91/1.000/650/621
2TH,tam,mal,0,,47,CHRF3,53.68
2TH,tam,mal,0,,47,WER,58.25
2TH,tam,mal,0,,47,TER,80.40
2TH,tam,mal,0,,47,spBLEU,29.14
1TI,tam,mal,0,,113,BLEU,6.95/31.67/9.54/3.95/1.95/1.000/1465/1451
1TI,tam,mal,0,,113,CHRF3,45.83
1TI,tam,mal,0,,113,WER,63.40
1TI,tam,mal,0,,113,TER,90.73
1TI,tam,mal,0,,113,spBLEU,20.40
2TI,tam,mal,0,,83,BLEU,8.11/35.60/12.20/4.98/2.00/1.000/1149/1056
2TI,tam,mal,0,,83,CHRF3,47.65
2TI,tam,mal,0,,83,WER,66.21
2TI,tam,mal,0,,83,TER,90.94
2TI,tam,mal,0,,83,spBLEU,21.87
TIT,tam,mal,0,,46,BLEU,5.21/26.13/8.71/2.97/1.09/1.000/597/557
TIT,tam,mal,0,,46,CHRF3,43.93
TIT,tam,mal,0,,46,WER,63.20
TIT,tam,mal,0,,46,TER,92.65
TIT,tam,mal,0,,46,spBLEU,18.33
PHM,tam,mal,0,,25,BLEU,10.17/36.91/13.01/6.74/3.31/1.000/317/307
PHM,tam,mal,0,,25,CHRF3,47.53
PHM,tam,mal,0,,25,WER,60.21
PHM,tam,mal,0,,25,TER,86.25
PHM,tam,mal,0,,25,spBLEU,23.10
HEB,tam,mal,0,,303,BLEU,7.90/36.29/11.83/4.81/2.40/0.941/4285/4545
HEB,tam,mal,0,,303,CHRF3,46.23
HEB,tam,mal,0,,303,WER,59.29
HEB,tam,mal,0,,303,TER,85.93
HEB,tam,mal,0,,303,spBLEU,21.50
JAS,tam,mal,0,,108,BLEU,10.18/41.38/15.98/6.73/2.52/0.990/1554/1570
JAS,tam,mal,0,,108,CHRF3,52.29
JAS,tam,mal,0,,108,WER,49.66
JAS,tam,mal,0,,108,TER,79.12
JAS,tam,mal,0,,108,spBLEU,26.91
1PE,tam,mal,0,,105,BLEU,6.46/32.26/9.72/3.73/1.49/1.000/1525/1510
1PE,tam,mal,0,,105,CHRF3,47.25
1PE,tam,mal,0,,105,WER,62.15
1PE,tam,mal,0,,105,TER,90.39
1PE,tam,mal,0,,105,spBLEU,20.80
2PE,tam,mal,0,,61,BLEU,8.53/32.26/11.35/5.43/2.67/1.000/933/908
2PE,tam,mal,0,,61,CHRF3,46.33
2PE,tam,mal,0,,61,WER,65.83
2PE,tam,mal,0,,61,TER,88.56
2PE,tam,mal,0,,61,spBLEU,20.92
1JN,tam,mal,0,,105,BLEU,16.47/48.64/21.81/11.21/6.19/1.000/1655/1640
1JN,tam,mal,0,,105,CHRF3,60.12
1JN,tam,mal,0,,105,WER,45.36
1JN,tam,mal,0,,105,TER,73.02
1JN,tam,mal,0,,105,spBLEU,34.02
2JN,tam,mal,0,,13,BLEU,10.96/51.79/18.71/7.04/3.10/0.909/168/184
2JN,tam,mal,0,,13,CHRF3,58.94
2JN,tam,mal,0,,13,WER,43.17
2JN,tam,mal,0,,13,TER,68.52
2JN,tam,mal,0,,13,spBLEU,29.45
3JN,tam,mal,0,,15,BLEU,18.65/52.22/25.53/13.29/6.96/0.995/203/204
3JN,tam,mal,0,,15,CHRF3,59.39
3JN,tam,mal,0,,15,WER,40.00
3JN,tam,mal,0,,15,TER,63.43
3JN,tam,mal,0,,15,spBLEU,31.62
JUD,tam,mal,0,,25,BLEU,8.48/31.53/10.76/5.06/3.02/1.000/406/374
JUD,tam,mal,0,,25,CHRF3,50.64
JUD,tam,mal,0,,25,WER,67.88
JUD,tam,mal,0,,25,TER,94.69
JUD,tam,mal,0,,25,spBLEU,24.41
REV,tam,mal,0,,404,BLEU,12.97/44.68/18.38/8.49/4.05/1.000/7428/7408
REV,tam,mal,0,,404,CHRF3,54.13
REV,tam,mal,0,,404,WER,52.57
REV,tam,mal,0,,404,TER,77.84
REV,tam,mal,0,,404,spBLEU,30.30
