book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,7277,BLEU,15.38/47.65/20.93/10.29/5.46/1.000/163017/158289
ALL,swh,cwe,0,,7277,CHRF3,46.93
ALL,swh,cwe,0,,7277,WER,54.03
ALL,swh,cwe,0,,7277,TER,79.31
ALL,swh,cwe,0,,7277,spBLEU,21.96
MAT,swh,cwe,0,,1071,BLEU,21.65/54.37/28.06/15.63/9.21/1.000/22522/21753
MAT,swh,cwe,0,,1071,CHRF3,53.65
MAT,swh,cwe,0,,1071,WER,47.54
MAT,swh,cwe,0,,1071,TER,72.63
MAT,swh,cwe,0,,1071,spBLEU,29.72
LUK,swh,cwe,0,,1150,BLEU,20.46/53.28/26.92/14.56/8.38/1.000/24370/23422
LUK,swh,cwe,0,,1150,CHRF3,52.53
LUK,swh,cwe,0,,1150,WER,49.23
LUK,swh,cwe,0,,1150,TER,74.42
LUK,swh,cwe,0,,1150,spBLEU,28.10
JHN,swh,cwe,0,,879,BLEU,20.19/53.41/27.33/14.30/7.96/1.000/18475/17360
JHN,swh,cwe,0,,879,CHRF3,53.02
JHN,swh,cwe,0,,879,WER,47.84
JHN,swh,cwe,0,,879,TER,74.97
JHN,swh,cwe,0,,879,spBLEU,26.99
ACT,swh,cwe,0,,1006,BLEU,13.78/45.85/19.49/9.00/4.48/1.000/23624/22075
ACT,swh,cwe,0,,1006,CHRF3,48.00
ACT,swh,cwe,0,,1006,WER,56.11
ACT,swh,cwe,0,,1006,TER,81.94
ACT,swh,cwe,0,,1006,spBLEU,20.69
ROM,swh,cwe,0,,433,BLEU,11.37/43.85/16.22/7.10/3.31/1.000/9980/9885
ROM,swh,cwe,0,,433,CHRF3,42.66
ROM,swh,cwe,0,,433,WER,58.99
ROM,swh,cwe,0,,433,TER,84.27
ROM,swh,cwe,0,,433,spBLEU,17.44
1CO,swh,cwe,0,,437,BLEU,11.63/43.29/16.68/7.29/3.48/1.000/9535/9418
1CO,swh,cwe,0,,437,CHRF3,41.56
1CO,swh,cwe,0,,437,WER,58.81
1CO,swh,cwe,0,,437,TER,83.17
1CO,swh,cwe,0,,437,spBLEU,17.33
2CO,swh,cwe,0,,256,BLEU,8.23/39.26/12.24/4.75/2.05/0.995/6024/6056
2CO,swh,cwe,0,,256,CHRF3,38.51
2CO,swh,cwe,0,,256,WER,63.08
2CO,swh,cwe,0,,256,TER,87.07
2CO,swh,cwe,0,,256,spBLEU,14.12
GAL,swh,cwe,0,,149,BLEU,12.63/45.89/18.40/8.38/3.98/0.975/3208/3290
GAL,swh,cwe,0,,149,CHRF3,42.24
GAL,swh,cwe,0,,149,WER,57.45
GAL,swh,cwe,0,,149,TER,81.06
GAL,swh,cwe,0,,149,spBLEU,18.54
EPH,swh,cwe,0,,155,BLEU,9.92/43.05/15.05/6.08/2.73/0.974/3138/3222
EPH,swh,cwe,0,,155,CHRF3,39.80
EPH,swh,cwe,0,,155,WER,62.45
EPH,swh,cwe,0,,155,TER,84.91
EPH,swh,cwe,0,,155,spBLEU,16.72
PHP,swh,cwe,0,,104,BLEU,8.94/39.44/14.08/5.26/2.19/1.000/2320/2144
PHP,swh,cwe,0,,104,CHRF3,40.58
PHP,swh,cwe,0,,104,WER,64.09
PHP,swh,cwe,0,,104,TER,90.43
PHP,swh,cwe,0,,104,spBLEU,15.06
COL,swh,cwe,0,,95,BLEU,8.11/41.91/12.72/4.88/1.79/0.983/2076/2112
COL,swh,cwe,0,,95,CHRF3,39.21
COL,swh,cwe,0,,95,WER,61.07
COL,swh,cwe,0,,95,TER,83.23
COL,swh,cwe,0,,95,spBLEU,14.60
1TH,swh,cwe,0,,89,BLEU,9.39/41.44/13.70/5.50/2.49/1.000/1834/1768
1TH,swh,cwe,0,,89,CHRF3,41.14
1TH,swh,cwe,0,,89,WER,59.04
1TH,swh,cwe,0,,89,TER,83.26
1TH,swh,cwe,0,,89,spBLEU,15.94
2TH,swh,cwe,0,,47,BLEU,13.36/43.56/17.00/8.78/5.16/0.987/994/1007
2TH,swh,cwe,0,,47,CHRF3,42.48
2TH,swh,cwe,0,,47,WER,56.38
2TH,swh,cwe,0,,47,TER,77.70
2TH,swh,cwe,0,,47,spBLEU,18.96
1TI,swh,cwe,0,,113,BLEU,10.65/43.89/16.35/7.07/3.23/0.941/2504/2655
1TI,swh,cwe,0,,113,CHRF3,40.74
1TI,swh,cwe,0,,113,WER,57.51
1TI,swh,cwe,0,,113,TER,79.96
1TI,swh,cwe,0,,113,spBLEU,17.41
2TI,swh,cwe,0,,83,BLEU,10.83/43.14/15.81/6.82/3.10/0.988/1734/1755
2TI,swh,cwe,0,,83,CHRF3,41.87
2TI,swh,cwe,0,,83,WER,55.62
2TI,swh,cwe,0,,83,TER,80.20
2TI,swh,cwe,0,,83,spBLEU,17.46
TIT,swh,cwe,0,,46,BLEU,7.29/39.79/11.35/4.04/1.56/0.997/1033/1036
TIT,swh,cwe,0,,46,CHRF3,38.57
TIT,swh,cwe,0,,46,WER,61.72
TIT,swh,cwe,0,,46,TER,85.96
TIT,swh,cwe,0,,46,spBLEU,12.16
PHM,swh,cwe,0,,25,BLEU,10.96/44.33/16.85/7.04/2.74/1.000/476/446
PHM,swh,cwe,0,,25,CHRF3,43.63
PHM,swh,cwe,0,,25,WER,61.26
PHM,swh,cwe,0,,25,TER,83.80
PHM,swh,cwe,0,,25,spBLEU,17.98
HEB,swh,cwe,0,,303,BLEU,10.47/42.67/15.78/6.67/2.78/0.991/7069/7131
HEB,swh,cwe,0,,303,CHRF3,40.90
HEB,swh,cwe,0,,303,WER,59.91
HEB,swh,cwe,0,,303,TER,82.61
HEB,swh,cwe,0,,303,spBLEU,16.11
JAS,swh,cwe,0,,108,BLEU,9.52/41.32/13.74/5.44/2.67/1.000/2350/2284
JAS,swh,cwe,0,,108,CHRF3,40.96
JAS,swh,cwe,0,,108,WER,59.03
JAS,swh,cwe,0,,108,TER,83.39
JAS,swh,cwe,0,,108,spBLEU,15.33
1PE,swh,cwe,0,,105,BLEU,9.25/41.41/14.32/5.67/2.18/1.000/2521/2491
1PE,swh,cwe,0,,105,CHRF3,40.94
1PE,swh,cwe,0,,105,WER,60.03
1PE,swh,cwe,0,,105,TER,83.79
1PE,swh,cwe,0,,105,spBLEU,16.21
2PE,swh,cwe,0,,61,BLEU,11.19/41.00/15.14/7.29/3.70/0.984/1534/1559
2PE,swh,cwe,0,,61,CHRF3,40.15
2PE,swh,cwe,0,,61,WER,57.93
2PE,swh,cwe,0,,61,TER,80.74
2PE,swh,cwe,0,,61,spBLEU,16.29
1JN,swh,cwe,0,,105,BLEU,15.18/47.36/20.35/9.82/5.61/1.000/2420/2407
1JN,swh,cwe,0,,105,CHRF3,45.75
1JN,swh,cwe,0,,105,WER,53.53
1JN,swh,cwe,0,,105,TER,76.76
1JN,swh,cwe,0,,105,spBLEU,20.38
2JN,swh,cwe,0,,13,BLEU,9.89/41.72/15.52/5.30/2.79/1.000/290/280
2JN,swh,cwe,0,,13,CHRF3,45.22
2JN,swh,cwe,0,,13,WER,54.37
2JN,swh,cwe,0,,13,TER,82.23
