book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,mal,0,,3167,BLEU,8.27/36.25/11.97/4.97/2.21/0.995/45621/45829
ALL,grc,mal,0,,3167,CHRF3,46.50
ALL,grc,mal,0,,3167,WER,62.54
ALL,grc,mal,0,,3167,TER,87.48
ALL,grc,mal,0,,3167,spBLEU,21.31
ROM,grc,mal,0,,430,BLEU,8.44/36.97/12.47/5.05/2.18/1.000/5965/5912
ROM,grc,mal,0,,430,CHRF3,46.92
ROM,grc,mal,0,,430,WER,63.55
ROM,grc,mal,0,,430,TER,88.32
ROM,grc,mal,0,,430,spBLEU,21.51
1CO,grc,mal,0,,437,BLEU,10.20/39.81/14.33/6.33/3.06/0.995/6011/6043
1CO,grc,mal,0,,437,CHRF3,49.51
1CO,grc,mal,0,,437,WER,57.89
1CO,grc,mal,0,,437,TER,84.30
1CO,grc,mal,0,,437,spBLEU,24.35
2CO,grc,mal,0,,255,BLEU,6.00/35.04/9.26/3.38/1.35/0.967/3796/3923
2CO,grc,mal,0,,255,CHRF3,44.65
2CO,grc,mal,0,,255,WER,64.99
2CO,grc,mal,0,,255,TER,89.59
2CO,grc,mal,0,,255,spBLEU,17.37
GAL,grc,mal,0,,149,BLEU,8.23/40.18/13.08/5.22/1.80/0.981/1946/1983
GAL,grc,mal,0,,149,CHRF3,49.96
GAL,grc,mal,0,,149,WER,57.09
GAL,grc,mal,0,,149,TER,83.68
GAL,grc,mal,0,,149,spBLEU,25.78
EPH,grc,mal,0,,155,BLEU,6.88/31.96/9.77/3.90/1.84/1.000/1824/1775
EPH,grc,mal,0,,155,CHRF3,44.17
EPH,grc,mal,0,,155,WER,67.77
EPH,grc,mal,0,,155,TER,94.26
EPH,grc,mal,0,,155,spBLEU,19.51
PHP,grc,mal,0,,104,BLEU,6.96/35.03/10.27/4.28/1.66/0.979/1399/1428
PHP,grc,mal,0,,104,CHRF3,44.45
PHP,grc,mal,0,,104,WER,65.20
PHP,grc,mal,0,,104,TER,90.53
PHP,grc,mal,0,,104,spBLEU,19.95
COL,grc,mal,0,,95,BLEU,6.43/29.97/8.61/3.62/1.83/1.000/1268/1240
COL,grc,mal,0,,95,CHRF3,43.00
