book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,grc,mal,0,,7250,BLEU,9.82/37.30/13.86/6.22/2.90/1.000/114303/107648
ALL,grc,mal,0,,7250,CHRF3,46.56
ALL,grc,mal,0,,7250,WER,63.25
ALL,grc,mal,0,,7250,TER,87.57
ALL,grc,mal,0,,7250,spBLEU,22.28
MAT,grc,mal,0,,1068,BLEU,15.94/46.81/21.49/11.05/5.81/1.000/16844/15483
MAT,grc,mal,0,,1068,CHRF3,54.79
MAT,grc,mal,0,,1068,WER,54.22
MAT,grc,mal,0,,1068,TER,77.19
MAT,grc,mal,0,,1068,spBLEU,32.05
LUK,grc,mal,0,,1149,BLEU,11.74/41.44/17.05/7.82/3.44/1.000/18084/17240
LUK,grc,mal,0,,1149,CHRF3,48.48
LUK,grc,mal,0,,1149,WER,60.85
LUK,grc,mal,0,,1149,TER,82.55
LUK,grc,mal,0,,1149,spBLEU,24.08
JHN,grc,mal,0,,866,BLEU,16.17/49.87/22.91/11.20/5.35/1.000/14882/13507
JHN,grc,mal,0,,866,CHRF3,56.64
JHN,grc,mal,0,,866,WER,50.48
JHN,grc,mal,0,,866,TER,72.77
JHN,grc,mal,0,,866,spBLEU,30.26
ACT,grc,mal,0,,1000,BLEU,7.31/33.14/10.70/4.21/1.91/1.000/16287/15589
ACT,grc,mal,0,,1000,CHRF3,42.89
ACT,grc,mal,0,,1000,WER,66.33
ACT,grc,mal,0,,1000,TER,91.68
ACT,grc,mal,0,,1000,spBLEU,21.00
ROM,grc,mal,0,,430,BLEU,5.48/30.74/8.33/2.92/1.21/1.000/6171/5912
ROM,grc,mal,0,,430,CHRF3,42.13
ROM,grc,mal,0,,430,WER,71.76
ROM,grc,mal,0,,430,TER,96.35
ROM,grc,mal,0,,430,spBLEU,16.73
1CO,grc,mal,0,,437,BLEU,5.70/31.47/8.63/3.15/1.23/1.000/6263/6043
1CO,grc,mal,0,,437,CHRF3,43.73
1CO,grc,mal,0,,437,WER,66.79
1CO,grc,mal,0,,437,TER,94.48
1CO,grc,mal,0,,437,spBLEU,17.66
2CO,grc,mal,0,,255,BLEU,3.92/28.01/6.16/2.11/0.65/1.000/4152/3923
2CO,grc,mal,0,,255,CHRF3,40.39
2CO,grc,mal,0,,255,WER,75.83
2CO,grc,mal,0,,255,TER,100.58
2CO,grc,mal,0,,255,spBLEU,13.96
GAL,grc,mal,0,,149,BLEU,5.58/33.45/8.93/2.96/1.10/1.000/2087/1983
GAL,grc,mal,0,,149,CHRF3,45.58
GAL,grc,mal,0,,149,WER,63.82
GAL,grc,mal,0,,149,TER,91.43
GAL,grc,mal,0,,149,spBLEU,20.76
EPH,grc,mal,0,,155,BLEU,5.79/27.41/7.65/3.27/1.64/1.000/1868/1775
EPH,grc,mal,0,,155,CHRF3,42.67
EPH,grc,mal,0,,155,WER,70.56
EPH,grc,mal,0,,155,TER,98.00
EPH,grc,mal,0,,155,spBLEU,17.62
PHP,grc,mal,0,,104,BLEU,3.34/26.75/5.49/1.68/0.55/0.979/1398/1428
PHP,grc,mal,0,,104,CHRF3,39.35
PHP,grc,mal,0,,104,WER,72.19
PHP,grc,mal,0,,104,TER,97.45
PHP,grc,mal,0,,104,spBLEU,13.69
COL,grc,mal,0,,95,BLEU,4.68/25.54/6.49/2.44/1.19/1.000/1296/1240
COL,grc,mal,0,,95,CHRF3,39.85
COL,grc,mal,0,,95,WER,73.38
COL,grc,mal,0,,95,TER,98.98
COL,grc,mal,0,,95,spBLEU,15.44
1TH,grc,mal,0,,89,BLEU,6.06/32.06/10.10/3.43/1.21/1.000/1257/1190
1TH,grc,mal,0,,89,CHRF3,45.32
1TH,grc,mal,0,,89,WER,72.58
1TH,grc,mal,0,,89,TER,92.96
1TH,grc,mal,0,,89,spBLEU,18.49
2TH,grc,mal,0,,47,BLEU,7.03/32.04/9.68/3.99/1.98/1.000/646/621
2TH,grc,mal,0,,47,CHRF3,44.27
2TH,grc,mal,0,,47,WER,66.68
2TH,grc,mal,0,,47,TER,91.37
2TH,grc,mal,0,,47,spBLEU,17.51
1TI,grc,mal,0,,113,BLEU,3.13/23.41/5.03/1.62/0.51/1.000/1525/1451
1TI,grc,mal,0,,113,CHRF3,36.22
1TI,grc,mal,0,,113,WER,73.96
1TI,grc,mal,0,,113,TER,101.30
1TI,grc,mal,0,,113,spBLEU,12.25
2TI,grc,mal,0,,83,BLEU,1.49/24.19/4.22/0.89/0.05/1.000/1174/1056
2TI,grc,mal,0,,83,CHRF3,38.43
2TI,grc,mal,0,,83,WER,73.74
2TI,grc,mal,0,,83,TER,101.86
2TI,grc,mal,0,,83,spBLEU,12.75
TIT,grc,mal,0,,46,BLEU,1.11/12.18/2.06/0.41/0.15/1.000/821/557
TIT,grc,mal,0,,46,CHRF3,30.16
TIT,grc,mal,0,,46,WER,85.87
TIT,grc,mal,0,,46,TER,127.55
TIT,grc,mal,0,,46,spBLEU,6.30
PHM,grc,mal,0,,25,BLEU,3.39/25.50/4.03/1.61/0.90/0.970/298/307
PHM,grc,mal,0,,25,CHRF3,36.72
PHM,grc,mal,0,,25,WER,66.17
PHM,grc,mal,0,,25,TER,94.05
PHM,grc,mal,0,,25,spBLEU,14.35
