book,src_iso,trg_iso,num_refs,references,sent_len,scorer,score
ALL,swh,cwe,0,,837,BLEU,23.18/55.43/29.41/17.18/10.31/1.000/22889/21626
ALL,swh,cwe,0,,837,CHRF3,57.02
ALL,swh,cwe,0,,837,WER,46.14
ALL,swh,cwe,0,,837,TER,68.38
ALL,swh,cwe,0,,837,spBLEU,31.97
ROM,swh,cwe,0,,433,BLEU,23.16/55.82/29.35/17.14/10.24/1.000/10359/9885
ROM,swh,cwe,0,,433,CHRF3,57.81
ROM,swh,cwe,0,,433,WER,46.40
ROM,swh,cwe,0,,433,TER,69.78
ROM,swh,cwe,0,,433,spBLEU,33.08
REV,swh,cwe,0,,404,BLEU,23.20/55.11/29.47/17.21/10.36/1.000/12530/11741
REV,swh,cwe,0,,404,CHRF3,56.31
REV,swh,cwe,0,,404,WER,45.86
REV,swh,cwe,0,,404,TER,67.24
REV,swh,cwe,0,,404,spBLEU,31.00
